464510.31	756988.98	8.2
464442.07	757552.96	9
464299.12	757781.29	8.4
464078.89	757982.72	8.8
465117.98	758487.82	9.5
463823.01	758272.19	8.2
463566.05	758391.76	9.1
463770.21	758887.62	9.4
464034.22	759052.91	9.6
464611.51	759014.22	8.8
464681.91	758750.47	8.8
466511.83	754529.47	8.1
466881.44	754318.46	9.3
467205.29	754427.48	9.8
467198.25	754578.7	8
466846.24	754831.91	8.7
467483.38	754445.06	8.8
467486.9	754575.18	8.8
467789.63	754891.69	8.7
468187.4	754677.17	9
467877.63	754357.14	9.3
468445.54	755367.84	8.9
468343.46	755951.62	9.5
468273.47	756615.5	8
468340.36	756939.04	9.9
469072.65	758583.75	9.8
467755.33	755259.4	8.4
468036.28	756953.17	8.4
467004.89	756886.35	8.9
468060.92	757227.48	9.5
468064.44	757487.72	9.3
468092.76	757757.53	8.3
468159.64	758021.29	9.4
468289.89	758263.95	8.8
468430.69	758559.35	9.8
467033.05	757183.96	8
467026.01	757437.16	9.8
466920.41	757693.89	8.9
466758.48	757908.41	8.9
466557.84	758063.15	9.2
466466.32	758207.33	9.8
466445.2	758481.64	9.8
467779.31	757503.98	9
467233.7	757479.37	9.8
467029.57	756597.85	9.5
466811.32	756488.84	9.6
466547.32	756467.73	8.2
466086.18	756443.12	9.2
466339.63	756154.74	8.8
466448.65	757084.22	8.2
466374.73	757594.15	9.5
466075.52	757376.11	8.9
466103.44	758489.64	8.4
467810.94	759014.57	8.1
467022.44	759222.06	8.2
466427.54	758859.84	8.1
468657.97	758988.05	9.7
468649.37	759337.52	9.2
469865.05	759400.53	9.5
470490.1	759443.5	8
470498.7	759010.97	8.3
470481.49	758644.32	8.1
469976.87	758927.9	8.1
469773.3	758604.22	9.5
470415.97	757788.55	8.2
469839.63	755565.11	8.2
469796.62	756195.28	8.8
469796.62	756696.56	9.7
469208.46	757968.21	9.2
468953.28	757317.98	8.9
469185.35	756711.86	8.1
469994.5	758106.95	9.6
470346.57	755027.6	8.8
470338.48	754523.91	8.5
469632.1	754494.28	9.4
469642.89	754887.53	8.1
469621.2	754201.43	8.5
465891.09	754019.89	9.8
466381.59	754494.3	9.9
470405.08	758269.27	9.9
461770.91	751029.44	8.7
463553.4	749043.21	8.9
462055.71	750065.92	8.6
466480.22	754128.5	9.3
463163.56	754032.57	9.7
462884.72	749609.47	8.6
464009.58	753025.5	8.8
462152.97	751864.98	9.5
462672.47	749616.21	9.4
464019.55	749894.22	9.6
463191.78	753355.69	8.6
464411.5	751492.59	9.3
461444.24	751365.92	8.5
462833.47	753264.03	9.2
463475.96	749623.33	9.2
462081.38	751667.43	9.3
464279.87	750302.38	8.1
462317.59	752895.34	8.6
464305.9	750892.99	8.1
461866.97	751269.71	9.6
461834.12	750434.1	8.9
464248.86	751874.88	9.5
463484.1	753312.11	9.3
464242.93	751289.87	8.4
462596.03	749163.4	9.2
464225.41	751491.82	9.3
462188.34	752532.8	9.4
464261.34	752666.79	8.5
464970.81	751494.88	8.6
461762.36	750668.92	9.4
462717.05	751274.92	8.8
464112.06	749793.1	8.7
464624.32	749054.35	9.8
461696.03	753169.19	8.2
461582.06	752924.18	9.7
461710.12	750380.64	9.4
460736.45	749827.38	9.4
462863.01	753804.45	9.2
463732.89	749057.4	9.3
464944.96	750239.76	8.7
462340.63	751678.15	9.8
463998.81	749699.46	9.3
461444.75	751547.23	8.3
464081.61	752608.03	9.2
462114.63	753803.21	8.2
461368.88	749286.09	9.3
463247.69	750464	8.2
462049.92	752355.55	8.7
462405.92	749178.25	8.3
462204.21	752960.39	8.3
461993.3	750712.93	8.1
464423.29	751774.73	8.3
460734.16	749557.39	8.5
461855.57	753404.27	8.5
464128.76	753161.8	9.2
463537.45	753485.13	8.2
462638.47	752167.69	8.4
464947.42	753537.91	8.7
461618.65	750906.98	9.3
463423.22	751639.33	9
463252.13	749799.64	9.5
464460.64	750240.71	9.1
463423.34	751897.33	9.6
464511.29	750817.99	8.5
462593.1	753804.01	8
462405.59	751927.35	9.5
464963.61	749592.66	9.9
462876.11	750654.45	9.6
461939.63	749993.13	9.8
463007.21	751627.52	9.1
462779.09	753387.6	9.8
460738.74	750097.38	9.1
464061.5	751899.76	9.8
460741.03	750367.38	9.9
462045.86	752027.23	8
464965.83	749051.65	8
462517.16	752771.87	9
462053.67	752542.79	9
461449.85	753801.09	9.6
461636.76	751032.93	8.3
464943.48	754033.2	8.4
463727.78	752437.18	8.2
464946.31	753807.91	8.5
464055.28	751263.9	9.7
461960.18	751726.91	8.5
464969.66	751774.88	8.9
461074.88	749287.23	8.3
464965.06	752894.87	8.2
463981.79	749057.57	8.3
463727.65	752167.18	9.7
462880.56	750114.46	9.5
463053.34	751897.5	8.4
462312.23	749589.39	8.2
461446.99	752357.22	9
464470.66	752612.06	9.1
463053.59	752437.5	9.1
464941.39	751109.76	9.3
462012.47	749098.25	9
464438.19	752724.62	8.8
460731.86	749287.39	8
464692.13	752053.74	8.2
464690.98	752333.74	8
464964.72	749321.66	9.8
463697.48	749327.99	8.5
464298.78	749055.98	9.7
461849.58	752814.28	9.8
462379.38	751801.86	8.3
462048.14	750531.16	9.7
462256.15	750905.6	9.7
464966.21	752614.87	9.3
464098.57	750992.81	8.1
463053.47	752167.5	8
464101.41	750367.76	9.3
463197.24	751004.71	8.5
462339.51	750060.16	9.1
462190.61	750293.16	9.5
464494.51	750923.11	9.2
461630.85	750636.97	8.3
463423.72	752707.32	9.6
463249.5	750192.95	8.6
464140.8	750722.24	8.6
464521.09	750528.03	9.7
460747.91	751177.38	8.9
462096.62	749772.88	9.6
461946.98	753066.13	9.7
461409.38	748993.81	9.7
463801.23	753666.41	8.5
462239.15	751033.86	8.3
462421.76	752115.58	8.9
457990.19	754000.75	9.9
461018.4	753889.37	9.6
460038.67	751366.63	9.3
461017.6	754019.37	8.4
460113.65	753452.09	9.4
458336.95	752891.37	9.7
459999.06	753491.7	9.2
458223.28	752949.44	8.7
459187.98	752111.16	9.1
458389.54	752040.2	8.7
457325.71	753507.83	9.5
459195.05	752951.17	8.3
459201.55	753710.72	9.4
457326.21	753227.84	8.1
458465.95	751615.72	9.9
459011.89	752390.84	8.1
457486.4	751548.08	8.6
459538.25	751559.06	8.5
459922.07	752908.37	9
460036.76	753169.27	9.9
457445.28	752948.05	9.3
458156.23	753271.83	9.7
457725.78	752668.55	9.6
459195.55	752671.17	9.6
460329.45	752729.3	8.2
459848.5	752323.53	8.1
458324.32	752312.5	9.3
458608.06	751804.63	9.5
459305.45	753511.48	8.2
457322.1	751851.78	9.1
459031.75	753230.88	8.4
457445.78	752668.05	9.2
458454.75	751767.9	9.6
459011.44	752645.84	8
458187	753143.37	9.5
458089.17	753551.82	9.8
458134.48	752591.96	9.7
459140.1	753574.71	9.2
458356.93	752176.35	8.9
459734.67	752064.56	8
458209.09	752531.8	8.5
457639.19	752108.39	9.7
458673.28	751532.33	9
459623	751810.51	9.3
458181.42	753717.87	9.1
458422.15	751904.05	8.4
458246.64	753445.58	9.5
458121.78	753415.67	9.2
457885.71	753509.37	8.4
459961.18	752579.86	8.3
457801.68	752317.43	9.5
459305.95	753231.37	9.2
457639.69	751828.39	8.9
459032.25	752950.88	8.1
457485.9	751828.12	8.7
458402.17	752619.07	8.9
459974.67	753792.56	9.3
459187.48	752391.15	8.1
460058.82	752848.25	9.5
457325.22	753787.83	9.3
459084.74	753452.2	8.4
460533.6	752639.56	9.2
461299.87	757913.01	9
461206.23	756707.8	8.7
461077.85	755137.95	9.5
461387	758110.88	9.8
461149.11	756578.08	8.7
460827.59	755847.93	8.4
461121.25	754155.79	8.1
460892.3	755219.66	8.6
462331.16	758461.36	9
460136.34	756562.23	8.9
460710.51	757070.87	8.4
460147.27	755174.01	9.9
460603.3	754836.31	9.1
460347.85	755580.62	9.8
461509.27	757904.67	9
460478.47	754552.82	9.5
461667.81	756212.26	8.3
460271.62	758755.24	9.8
460151.91	754584.01	8.4
462996.9	758752	9.1
461884.66	759234.81	9.3
460273.9	758455.25	8.5
460154.2	754294.02	8.6
460141.25	755938.52	8.9
460291.55	757187.16	9.9
461194.11	758169.1	8.9
461430.55	755988.94	8.5
460584.37	755804.27	8.5
460814.26	755058.07	9.8
460149.63	754874.01	8.1
460705.27	756078.83	9.2
461859.15	757433.73	9.2
461166.9	755340.17	9
460286.82	757809.14	8.1
460772.23	759267.9	8.3
461644.17	757206.06	8
461073.21	757894.54	9.5
460138.79	756250.37	8.8
460933.1	758611.84	8.7
460289.19	757497.15	8.3
460951.11	756637.12	8.9
462226.09	758222.76	8.9
462425.58	758675.79	8.8
461626.14	758170.08	8.8
462559.64	757759.01	8.1
461565.47	758032.29	9.4
461116.83	757993.61	8.6
460290.43	757334.09	8.9
462442.77	757493.61	9
462081.54	756685.67	8.8
461332.14	756497.48	9.6
461402.37	756656.94	9.5
461960.64	756411.11	8.5
460999.91	755730.58	9.3
461560.67	755483.65	8.4
460639.97	755930.55	8.3
460034.7	754009.87	9.7
461546.91	755937.7	8.4
461018.61	756790.42	9.8
460565.57	753886.59	9.1
460487.5	753285.27	9.5
469510.28	752605.91	8.9
467872.91	750071.25	8.4
468469.08	750213.93	8.4
469476.7	751179.12	9.5
469661.42	752194.66	8.2
469669.82	751716.26	8.8
469166.01	750667.15	8.6
466385.17	751465.02	9.3
465724.24	751698.52	8.4
466043.31	751425.16	8.6
466362.38	751342.58	9.5
469844.61	752218.63	8.5
470172.21	752271.02	9.6
469382.94	751352.74	9.4
470354.42	751949.14	9.6
466934.18	750079.67	9.6
468073.89	749309	8.2
469137.31	749228.78	9.5
469126.57	750223.88	9
469446.51	753986.73	8.5
467267.48	750691.54	9.7
467705.23	749134.21	9
466512.82	749369.14	8.2
468033.76	749561.13	9.3
468812.2	753573.39	9.6
469348.38	753745.03	8.8
467302.71	752823.25	9.3
467773.87	751283.95	8.3
467809.41	750224.34	8.3
469298.55	750547.63	8.8
466385.63	750672.19	9.7
468713.6	752311	8.9
467511.31	750553.82	8
470339.04	750547.63	9.8
469640.19	752698.01	9
465718.55	750696.19	8.1
470351.46	751472.77	8.3
470336.18	749547.73	8.3
468913.04	751234.79	8.2
467447.7	752397.54	8.9
470336.18	750221.02	8.2
466349.05	752885.57	9.4
467804.65	753599.52	8.2
469183.77	751656.61	9.1
466400.85	752441.44	9.8
469107.85	752736.6	8.8
468484.06	752931.01	9.1
470329.69	750938.64	8.5
466992.7	752096.98	8.4
465564.71	750941.08	8.5
465795.12	753166.39	9.8
468214.33	751327.49	8.2
469317.43	752544.65	9.7
469903.04	751473.25	8.1
469222.21	751095.73	8.8
468988.26	749850.5	9.9
468586.23	751716.86	9.5
466638.94	749025.34	9.7
469107.76	752329.84	9.8
467358.4	749853.34	9.1
468606.97	750863.96	9.7
466040.46	751140.41	9.5
466346.57	749031.07	9
469215.22	751968.34	9.2
468350.89	751946.7	8.2
468079.63	749139.97	8.5
467243.41	753524.66	8.4
469200.37	749661.4	8
468172.63	753251.12	9.1
469064.54	750839.24	9.5
469412.48	749331.92	9
467287.73	750298.83	9.3
466328.19	751205.9	9.7
468722.51	751905.47	9.6
465768.78	750438.54	9.3
469500.88	752162.19	8.1
465576.59	750151.68	8.3
470350.42	752758.26	8.8
469521.41	749036.82	9.8
468427.98	752633.26	9.1
468328.22	750350.4	9.4
467211.86	753869.77	9.3
467960.14	752176.14	9.3
466657.85	753446.55	8.8
467876.03	752360.04	9.6
468710.23	750111.22	9
468134.12	751673.67	8.9
467986.42	752789.14	8.6
466272.05	749286.06	9.6
469110.38	751473.24	8.7
469841.21	751708.1	9.9
470348.24	751216.76	8.1
467982.17	749712.98	8.6
468051.73	753932.43	9.6
467539.24	752924.21	8.6
468855.53	752458.12	8.1
470114.55	752517.26	8
468368.92	751506.73	8.1
466496.59	752148.28	8.1
469633.92	751074.8	8.9
469719.91	750504.66	8.2
469991.37	753329.33	8.4
469562.26	750301.24	8.5
468768.39	753244.12	8.3
465829.65	752063	8.6
465592.72	748910.74	9.8
467309.67	749013.88	8.7
468801.75	750592.02	8.1
467893.02	751441.01	9.6
465572.66	749790.31	9.4
467723.42	750785.88	8.4
467398.66	753148.48	9
468230.76	750854.65	9.6
468382.43	752428.35	9.4
466319.65	750943.93	8.8
467271.38	751786.21	9.1
466752.09	750711.08	9.1
467111.89	749982.26	9.9
467272.41	749334.76	8.2
467006.5	750478.18	9.5
470166.97	753127.62	8.9
468092.03	753566.38	9.8
470339.04	749905.86	9.8
468431.41	750376.18	9.9
468853.54	749122.78	8.6
467861	750940.6	8.2
466249.12	749523.86	9.8
470354.42	751708.1	8.6
469779.09	753072.61	9.7
467624.03	752194.54	8.7
465574.74	751192.08	8.2
467621.92	751095.82	9.8
467288.65	751532.49	9.2
466700.98	751275.5	9.8
467255.84	751223.54	9.2
467266.29	750917.32	8.2
466676	750922.6	9.5
467667.93	753001.91	8.2
469765.05	749203	9.6
466437.57	750555.36	9.8
465333.12	748715.93	8.8
464896.71	743501.4	9.6
463199.91	743524.82	8.9
470534.1	754213.32	9.8
473311.52	754213.32	8
472147.19	754213.02	8
470520.84	748890.35	8.2
470514.74	752935.93	9.5
460648.48	751366.44	8.1
460648.48	752125.47	9.8
460992.2	752125.03	9.4
460992.53	752542.06	8.8
461110.7	752650.12	9.8
461269.96	753206.29	9.5
461224.21	751368.69	8.1
461269.87	753801.87	9.5
473311.52	753891.95	9.4
474508.53	754036.32	8.5
475621.54	754035.62	9.7
475621.54	753464.44	8.1
475618.07	753160.25	8.9
475618.07	752293.27	9
475153.57	751993.95	9
474406.91	751572.37	8.5
474777.58	751396.79	9.7
475603.5	751396.79	9.7
475603.5	750803.65	9.3
473311.52	753597.28	9.4
473509.99	753086.57	9.1
473922.26	752222.09	9.5
473883.64	751632.09	9.7
473497.34	751154.11	9.7
472542.62	751071.05	8.4
472194.13	751155.66	8.8
471319.98	751165.22	8.1
472270.74	753897.29	9.2
471069.4	753468.04	9.2
471363.62	752904.31	9.6
470961.34	752809.46	9.6
470780.07	751949.17	8.9
470777.31	751652.11	9.4
471771.71	752167.14	8.3
472247.07	752860.42	8.1
472552.15	753165.89	9.9
472909.84	752264.02	8.5
473649.78	751630.16	9.6
474452.94	750183.79	9.5
474576.34	749867.12	8.4
474585.69	749417.27	9.3
473583.95	749712.59	8.9
473406.22	750014.57	9.5
472688.15	750429.61	8.9
471320.37	750708.47	9.2
471421.75	750209.01	9.8
471582.25	749992.02	8.8
471771.42	749624.34	9
472709.16	749463.2	9.4
472840.16	749223.24	9
472904.13	749038.95	8.2
472284.16	749378.05	9.5
471801.2	749365.23	9.4
471801.49	749221.52	8.2
471059.32	749096.24	8
470762.59	749366.09	9.2
471111.06	749900.11	8.2
470762.65	750435.47	9.7
471364.45	750329.16	8.5
471498.92	750969.71	9.4
472152.22	750501.38	8.3
472415.46	749912.26	8.1
472010.52	749627.35	9.2
473311.52	754933.93	8.8
472904.96	754937.43	8.2
472338.59	755190.82	8.8
472164.13	755399.54	8.8
472012.44	756142.69	9.9
471674.44	757646.41	8.4
472035.11	758632.3	9.9
472846.19	758685.42	8.5
473355.8	758679.97	8.6
474300.12	758705.15	8.7
474727.34	758517.54	8.7
475089.47	757615.93	9.6
475001.75	757348.7	8.7
474744.22	756175.54	8.3
474726.88	755729.75	9.1
474581.09	755355.61	8.3
474228.84	755037.9	8.3
473559.26	754451.32	9.8
475644.53	754451.32	8
475641.64	755283.29	8.2
475655.4	755568.15	9
475667.36	756685.19	8.4
475669.68	758060.84	9.7
475671.54	758349.02	8.3
475680.07	759474.91	9.7
474605.48	759428.81	8.8
473345.53	759276.63	9.6
473070.59	759264.08	8.8
471824.52	759363.37	8.6
471785.54	757330.06	9.7
472332.75	757702.21	8.3
474463.08	757720.22	8.8
472636.62	756163.87	8.8
474148.2	756180.66	9.8
471824.11	756623.45	8.3
470914.7	756623.45	8.1
470911	755759.42	8.8
470919.49	754635.32	9
471797.32	755028.28	9.2
472016.26	754839.52	8.9
473066.78	754448.41	8.5
460257.97	739017.43	9.3
456620.59	742952.85	9.4
460542.18	744937.9	9.2
473990.76	745049.23	8.1
456368.03	748184.34	9.7
462522.39	740556.71	9
458937.44	742357.4	8.4
458624.1	746120.13	9
465388.25	744464.88	9.7
474101.97	744690.27	9.9
474705.34	744594.6	8.9
470679.32	738175.17	8.2
463341.33	747452.22	8.2
459966.02	743551.44	8.6
457021.31	745098.79	9
472135.54	744645.97	9.1
462676.63	738446.2	9.3
461008.74	739890.74	8.3
457060.34	748186.71	8.2
458625.21	745715.01	9.2
460406.65	739017.37	9.4
462707.85	738711.91	9.8
475084.28	745345.92	8.7
461961.54	748737.57	9.8
458605.19	745012.75	9.7
466468.38	743946.5	9.4
456138.41	748181.84	9.8
457712.45	741604.22	8.3
456157.3	744565.94	8.7
458108.28	745443.74	8.9
463655.37	748265.87	8.5
459432.04	745209.28	8.6
461764.94	744043.29	9.3
455947.49	745655.53	9
460047.66	742136.24	8.8
456494.57	747624.77	9.3
475967.29	743456.63	8.6
457724.93	743506.32	9
461444.64	745604.31	9.7
458624.47	745985.03	8.2
456233.73	747621.99	9.2
455171.42	744181.81	8.4
455837.16	743903.58	8.8
464745.71	745271.76	8.7
460256.03	740192.4	9.5
460344.55	740192.54	8.4
458423.07	743313.16	8.3
465682.1	746495.4	9.5
461758.56	743513.54	8.9
462308.25	747219.56	9.2
458800.37	743851.07	8.3
456218.15	744956.22	9.4
458117.83	742955.29	9.1
474749.83	743796.87	9.4
459479.87	741312.36	9.7
458394.55	743846.28	8
466088.62	746714.37	9.1
458935.14	743232.91	8
472194.86	743503.44	9.9
465388.25	743481.48	8.3
462102.38	748519.21	9.2
459209.52	741445.65	9.2
456141.99	742400.81	8
462596.29	744310.23	8
460674.41	744028.57	8.5
456088.45	743929.92	8
457563.05	747628.43	9.1
459480.55	741052.76	9
457061.29	747906.71	9.8
474641.23	743507.8	9.1
456881.88	743493.18	9.3
459479.51	741446.36	8
455172.84	743649.01	8.6
466083.55	747859.82	9
460229.53	738175.17	9.8
461706.75	744655.5	9.8
456214.44	746500.28	9.9
459140.36	741753.16	8.4
459700.22	742028.24	8
462581.41	740238.25	8.7
465059.66	748518.86	9.7
461372.12	739907.39	9
462599.7	743684.22	9.6
461174.49	739305.28	8.2
459983.57	741043.68	9.9
466208.54	744974.16	9.6
463789.46	745803.6	8.3
458432.83	743567.28	9.6
456497.26	742397.47	9.2
462110.07	738737.74	9.4
473258.32	743932.94	8.2
459479.16	741582.36	8
461392.57	738780.14	8.4
455897.59	748179.22	9.6
455177.55	745373.48	9.8
474074.28	743506.66	8.7
475983.66	748885.72	8
457037.83	744258.83	8.6
459989.86	741313.7	8.1
457343.25	742400.02	8.9
466568.08	748431.58	9.8
458350.66	741692.89	8.1
457633	745660.75	9.6
461267.33	744998.25	9.8
459998.51	743284.43	9.9
462109.28	738447.74	9.7
458222.44	741605.55	8.7
459688.43	745935.7	8.1
458797.18	744121.05	9.8
458835.81	744661.54	9.3
473292.73	744146.26	8.4
473455.77	746034.32	9.3
458253.13	742931.07	9.2
465085.89	745010.8	8.9
457574.23	743980.55	8.8
455148.03	747896.71	9.1
472125.64	743685.14	8.2
466142.44	744186.21	9.1
465962.01	748756.24	8.4
464229.78	747346.18	9.7
456195.49	745656.22	8.9
459262.88	745664.27	9.4
462169.18	744636.38	8.9
466017.35	748358.18	8.6
465965.93	743936.11	9.1
474836.79	743915.5	8.9
456367.07	748464.34	8
456409.94	743528.99	9.6
461496.64	739014.41	8.7
473331.25	743505.46	8.2
456296.58	742951.87	8.3
458700.45	741621.77	8
462949.25	746745.2	8.5
455181.52	742397.33	9.3
461324.46	740156.98	9.8
458054.8	741335.11	9.8
455166.75	745933.45	9.1
466564.52	744689.71	8.5
458202.15	742415.5	9.5
464362.75	746118.08	9
457713.15	741334.22	9.3
473328.6	748851.42	9.4
463657.66	748728.91	8.7
457627.13	743224	9.6
459203.29	741041.64	8.2
457927.35	746022.6	9
466157.3	745668.58	9.1
461325.36	740489.88	8.5
461764.48	743738.3	8.1
455952.13	742950.76	9.1
474077.64	746034.32	8.8
473989	743634.65	9.6
465705.12	745648.85	8.9
474911.75	744017.99	8.6
475727.26	743676.76	9.5
462461.12	748251.75	9.4
465085.92	745788.33	9.3
457597.06	748468.55	8.8
458781.61	745142.47	8.1
464102.48	747553.24	8.2
455116.66	748456.61	9.7
457617.83	742953.98	9.2
458634.82	745488.97	9.6
464186.5	746229.64	8.1
461204.56	738538.12	8.7
462577.64	745269.25	9.8
465009.8	747959.11	9.6
457619.22	742424.37	9.9
464018.87	743485.16	9.4
464701.57	744439.83	8.2
462893.98	745528.99	8.3
463410.56	744701.42	9.3
462895.24	744967.03	8.7
462598.95	744963.77	8.6
463266.67	744803.36	9
463128.75	744116.84	8.1
462758.72	743521.37	9.5
468084.7	748795.41	9.6
468104	748073.94	8.1
468137.47	747942.55	9.3
468250.39	747622.19	9
468428.81	747357.11	8.1
468747.99	747491.83	9.9
469206.7	747517.51	8.3
469576.28	747395.34	9.2
470057.89	747175.06	8.1
470059.07	748152.28	9.6
469185.28	748441.49	8.7
468677.09	748242.73	9.1
467173.91	748029.8	9.2
468094.57	747537.02	8.9
467904.54	747517.46	8.5
467215.75	746729.04	9.8
467843.14	746918.97	8.6
468018.46	746846.79	8.8
468201.38	746774.56	9.1
468132.14	746358.6	9.6
468163.47	746022.45	8
468184.91	745680.57	8.9
467988.69	745667.39	8.9
467805.73	745661.54	8.9
467001.03	746182.87	9.7
467757.48	746214.82	8.6
467934.57	746225.55	8.8
467946.86	745066.89	8.8
467767.4	745088.23	9.8
466991.83	745065.85	9.9
467733.95	744538.72	8.6
467911.66	744555.99	8
468020.02	744125.86	9.1
468469.66	743568.6	9.5
469061.81	743304.62	9.8
470396.05	743404.7	9.1
470789.29	743444.04	8.7
471187.41	743501.71	8.6
470601.96	745332.05	8
470679.87	747076.71	9.4
468845.8	746993.53	9.2
469302.61	746281.07	8.8
469716.81	745160.52	8.5
468979.85	745261.36	9.1
469293.23	744017.25	9.7
469099.17	744287.26	8.8
470455.98	744262.58	9.3
469667.17	743307.71	8.2
468722.11	744411.94	9.8
471178.32	743676.79	9.5
471721.23	744246.84	8.7
471724.98	744522.99	9.3
470969.07	745133.84	8.7
470985.03	745330.9	9.3
471851.54	745385.53	8.1
473174.63	745845.18	8.7
471909.24	745805.23	9.3
471758.11	745920.65	8.4
470997.37	745508.6	8.5
471595.79	746306.17	8.4
471598.51	746582.01	9.2
470924.47	747072.03	9.6
471727.34	747263.26	9.3
473033.48	745388.53	8
471785.56	758433.99	9.1
470892.35	759376.03	8.8
471754.74	758394.86	9.6
470588.53	757659.87	8.8
470373.8	739790.99	9.1
466890.22	742618.48	9.9
466889.28	743034.25	9.9
469552.38	739749.14	9.6
468395.82	740661.91	8.5
468842.74	739180.76	8
467100.83	742217.31	8
468223.79	741200.91	9.5
467650.67	741703.71	9.1
468749.16	740403.28	9.9
469610.72	740875.46	8.2
474584.23	748867.64	8.5
465358.69	754669.41	9.5
460256.03	740832.09	8.5
464170.81	750077.98	8
465281.73	750001.79	9.7
466791.67	750457.05	8.8
466450.42	754259.69	8
465991.52	743261.1	9.8
473467.2	745412.22	8
474080.13	745394.91	9.4
474949.32	745623.46	9.7
474859.28	745969.75	9.5
475584.76	743927.5	8
475609	744651.25	9.5
461092.02	738175.17	8.1
465197.76	744623.78	8.1
457550.45	759541.56	38.5
476829.3	754150.7	37
459995.87	750913.5	36.5
457136.34	740743.3	37
477126.05	742928.41	39
